tweet_id,retweet_count,favorite_count,jpg_url,img_num,prediction_level,prediction,confidence,breed
832215726631055365,10723,0,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,1,1,True,0.274637,Afghan_hound
832040443403784192,11131,0,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg,1,1,True,0.796313,miniature_pinscher
832032802820481025,4746,13887,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,1,1,True,0.601712,whippet
831939777352105988,7031,26404,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,1,1,True,0.153862,Pomeranian
831911600680497154,7458,30380,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,4,1,True,0.777562,bloodhound
831670449226514432,2059,11469,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,1,1,True,0.6248020000000001,Pembroke
831650051525054464,2243,7908,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,1,1,True,0.530416,Eskimo_dog
831552930092285952,2632,9872,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,1,1,True,0.257415,Chihuahua
831322785565769729,1744,10042,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,1,1,True,0.999715,Old_English_sheepdog
831315979191906304,1264,7117,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg,4,1,True,0.982755,briard
831309418084069378,2786,12819,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,1,1,True,0.369389,Doberman
831262627380748289,2350,13066,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,1,1,True,0.26332300000000003,cocker_spaniel
830956169170665475,1735,8735,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,1,1,True,0.451516,kuvasz
830583320585068544,19297,73397,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,1,1,True,0.908703,Labrador_retriever
830097400375152640,3455,10804,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,4,1,True,0.442713,toy_poodle
829878982036299777,5757,0,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,1,1,True,0.6173890000000001,golden_retriever
829861396166877184,2243,13441,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,1,1,True,0.394486,Border_terrier
829501995190984704,12224,34913,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,1,1,True,0.950851,French_bulldog
829449946868879360,2329,11519,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,1,1,True,0.315163,Labrador_retriever
829374341691346946,10706,38074,https://pbs.twimg.com/media/C4KHj-nWQAA3poV.jpg,1,1,True,0.757547,Staffordshire_bullterrier
829141528400556032,8530,26952,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,2,1,True,0.57314,golden_retriever
829011960981237760,18627,58302,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,2,1,True,0.312221,boxer
828650029636317184,1544,10467,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,1,1,True,0.649209,golden_retriever
828408677031882754,1477,8398,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,1,1,True,0.13303299999999998,Weimaraner
828381636999917570,2554,13864,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,1,1,True,0.392535,Bedlington_terrier
828376505180889089,1216,8112,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,1,1,True,0.5230859999999999,American_Staffordshire_terrier
828372645993398273,3344,13756,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,1,1,True,0.663047,malamute
828011680017821696,2451,11411,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,1,1,True,0.936662,American_Staffordshire_terrier
827933404142436356,5987,22180,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,2,1,True,0.8061149999999999,German_shepherd
827653905312006145,3433,16983,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,1,1,True,0.285555,collie
827600520311402496,1082,8143,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,1,1,True,0.32563800000000004,Pembroke
827324948884643840,3510,17523,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,1,1,True,0.352486,golden_retriever
827199976799354881,2579,11659,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,4,1,True,0.8696809999999999,Great_Dane
826958653328592898,5757,23767,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,1,1,True,0.6173890000000001,golden_retriever
826848821049180160,11878,40325,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,4,1,True,0.858764,Great_Pyrenees
826598365270007810,2709,11117,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,1,1,True,0.628119,French_bulldog
826476773533745153,4821,20275,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,1,1,True,0.7418600000000001,German_shepherd
826240494070030336,2965,14614,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,1,1,True,0.903048,French_bulldog
826204788643753985,1075,5361,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,2,1,True,0.782058,Labrador_retriever
825829644528148480,2848,14025,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,2,1,True,0.8534069999999999,Great_Pyrenees
825535076884762624,19669,56413,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,1,1,True,0.681495,Rottweiler
825147591692263424,5244,20181,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,1,1,True,0.354823,Pekinese
825026590719483904,1483,7020,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,2,1,True,0.524454,Eskimo_dog
824775126675836928,4069,16508,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,1,1,True,0.610499,Border_terrier
824663926340194305,1993,11113,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,1,1,True,0.526488,English_setter
824325613288833024,11848,12999,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,1,1,True,0.990793,Pembroke
823939628516474880,3123,11755,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,1,1,True,0.23407600000000006,schipperke
823699002998870016,2772,13826,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,1,1,True,0.203999,cairn
823269594223824897,11421,0,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,1,1,True,0.585441,Samoyed
822872901745569793,48265,132810,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,1,1,True,0.196015,Lakeland_terrier
822859134160621569,2622,14576,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,1,1,True,0.332897,malinois
822647212903690241,7390,0,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,1,1,True,0.416769,Samoyed
822610361945911296,3423,16327,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,1,1,True,0.6644869999999999,cocker_spaniel
822489057087389700,7390,20083,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,1,1,True,0.416769,Samoyed
822462944365645825,17209,31800,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,3,1,True,0.960199,Pomeranian
822244816520155136,11421,38832,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,1,1,True,0.585441,Samoyed
821886076407029760,2692,12582,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,1,1,True,0.26623800000000003,golden_retriever
821813639212650496,3839,0,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,1,1,True,0.995143,Saint_Bernard
821765923262631936,1899,9317,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,1,1,True,0.980071,golden_retriever
821522889702862852,2030,8871,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,1,1,True,0.7635390000000001,Doberman
821407182352777218,5053,13075,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,1,1,True,0.5054960000000001,Irish_setter
821149554670182400,2320,9718,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,1,1,True,0.515933,German_shepherd
821107785811234820,2487,10645,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,1,1,True,0.85659,Pomeranian
821044531881721856,2636,14021,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,1,1,True,0.14802,Old_English_sheepdog
820749716845686786,11525,34984,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,2,1,True,0.8380120000000001,golden_retriever
820690176645140481,3716,13518,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,2,1,True,0.872064,West_Highland_white_terrier
820446719150292993,2980,0,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3,1,True,0.938048,golden_retriever
820314633777061888,648,3706,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,2,1,True,0.940724,Gordon_setter
819952236453363712,1369,5927,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,1,1,True,0.925505,American_Staffordshire_terrier
819588359383371776,2271,10606,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,1,1,True,0.5479350000000001,Cardigan
819347104292290561,1383,8008,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,3,1,True,0.909106,Rottweiler
819227688460238848,7733,25652,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,1,1,True,0.4824520000000001,Border_terrier
819015337530290176,42228,0,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,1,1,True,0.351308,standard_poodle
819004803107983360,42228,95450,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,1,1,True,0.351308,standard_poodle
818627210458333184,8564,24597,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,1,1,True,0.384188,Labrador_retriever
818614493328580609,2982,10971,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,4,1,True,0.450722,Chihuahua
818588835076603904,7126,0,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,1,1,True,0.372202,Norwegian_elkhound
818259473185828864,2621,12197,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,1,1,True,0.367368,miniature_schnauzer
818145370475810820,3014,13671,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,1,1,True,0.621931,golden_retriever
817827839487737858,31314,57622,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,1,1,True,0.387608,cocker_spaniel
817777686764523521,3084,11901,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,1,1,True,0.733256,curly-coated_retriever
817536400337801217,3505,13105,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,2,1,True,0.971358,pug
817415592588222464,1131,6267,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1,1,True,0.806163,Doberman
817181837579653120,9907,0,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1,1,True,0.506312,Tibetan_mastiff
817171292965273600,2326,9690,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,1,1,True,0.295483,golden_retriever
817120970343411712,3011,13367,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,1,1,True,0.568809,Saluki
817056546584727552,1927,9517,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,1,1,True,0.8644149999999999,kelpie
816816676327063552,2361,11071,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,1,1,True,0.668164,malamute
816697700272001025,2545,10905,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,1,1,True,0.756992,Chihuahua
816336735214911488,2269,9564,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,1,1,True,0.91933,Labrador_retriever
816091915477250048,2500,9927,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,3,1,True,0.967345,Pomeranian
816014286006976512,6154,0,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,1,1,True,0.677408,English_setter
815990720817401858,1207,5545,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,1,1,True,0.428756,Chihuahua
815966073409433600,9907,25057,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1,1,True,0.506312,Tibetan_mastiff
815736392542261248,2625,10937,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,3,1,True,0.5489069999999999,Border_collie
815639385530101762,1918,9161,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,1,1,True,0.8179529999999999,German_shepherd
814986499976527872,1505,8485,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,1,1,True,0.999828,dalmatian
814638523311648768,3130,12511,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,2,1,True,0.650814,golden_retriever
814530161257443328,2156,9629,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,1,1,True,0.626913,miniature_poodle
814153002265309185,10080,32000,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,1,1,True,0.490068,golden_retriever
813944609378369540,3732,0,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,1,1,True,0.427742,Labrador_retriever
813910438903693312,2194,10342,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,1,1,True,0.6993550000000001,Siberian_husky
813812741911748608,16267,40402,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,1,1,True,0.709146,French_bulldog
813800681631023104,2060,9300,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,1,1,True,0.501159,malamute
813217897535406080,8476,20783,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,1,1,True,0.905972,Samoyed
813202720496779264,2090,10192,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,1,1,True,0.701852,cocker_spaniel
813187593374461952,5096,22085,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,1,1,True,0.888181,golden_retriever
813142292504645637,2728,9361,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,3,1,True,0.848735,beagle
813127251579564032,3652,13242,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,1,1,True,0.432416,Norwegian_elkhound
813096984823349248,4207,11694,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,1,1,True,0.128056,Great_Dane
813081950185472002,3220,10989,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,2,1,True,0.909951,Doberman
813066809284972545,2276,8865,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,1,1,True,0.7764,toy_terrier
813051746834595840,8503,23337,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,1,1,True,0.914804,golden_retriever
812781120811126785,2191,8380,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,1,1,True,0.989316,bull_mastiff
812709060537683968,1665,7373,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,1,1,True,0.326873,Irish_setter
812372279581671427,4252,15224,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,2,1,True,0.7848729999999999,golden_retriever
811985624773361665,1647,8102,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,1,1,True,0.6105729999999999,Staffordshire_bullterrier
811744202451197953,1884,8429,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,1,1,True,0.386082,Pekinese
811627233043480576,3650,14265,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,1,1,True,0.39628,beagle
811386762094317568,7444,23302,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,1,1,True,0.804177,Pembroke
810984652412424192,1655,5927,https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,1,1,True,0.8713420000000001,golden_retriever
810896069567610880,2090,10093,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,1,1,True,0.8208040000000001,flat-coated_retriever
810657578271330305,3057,12192,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,1,1,True,0.753521,malamute
810284430598270976,13369,39640,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,1,1,True,0.620768,malamute
810254108431155201,3901,16380,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,1,1,True,0.292556,Staffordshire_bullterrier
809920764300447744,4521,17250,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,1,1,True,0.397163,Norwich_terrier
809808892968534016,5711,0,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1,1,True,0.8616510000000001,Labrador_retriever
809448704142938112,1696,7727,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,1,1,True,0.375415,Greater_Swiss_Mountain_dog
809220051211603969,6554,22246,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,1,1,True,0.8195110000000001,Pomeranian
809084759137812480,4046,14685,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,1,1,True,0.911412,vizsla
808838249661788160,3536,11271,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,1,1,True,0.36953,Rottweiler
808501579447930884,3007,12595,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,2,1,True,0.4542390000000001,Airedale
808134635716833280,6961,0,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1,1,True,0.74022,cocker_spaniel
808106460588765185,2525,9701,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,1,1,True,0.426183,golden_retriever
808001312164028416,4098,14015,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,1,1,True,0.730959,Labrador_retriever
807621403335917568,4288,16236,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3,1,True,0.873233,golden_retriever
807106840509214720,56625,107015,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,1,1,True,0.50537,Chihuahua
807010152071229440,4418,14514,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,1,1,True,0.610807,golden_retriever
806542213899489280,2752,11363,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,1,1,True,0.938617,vizsla
806242860592926720,13616,0,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,2,1,True,0.593858,Cardigan
806219024703037440,1388,7145,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,1,1,True,0.835102,chow
805958939288408065,6238,0,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,1,1,True,0.574557,Irish_setter
805932879469572096,2209,9178,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,1,1,True,0.657967,Norwegian_elkhound
805826884734976000,2132,7335,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,1,1,True,0.248926,Siberian_husky
805520635690676224,1905,6368,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,1,1,True,0.643147,malinois
805207613751304193,1972,8680,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,1,1,True,0.244705,Pembroke
804738756058218496,4480,15326,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,1,1,True,0.91579,Tibetan_mastiff
804413760345620481,3712,0,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,1,1,True,0.0903414,chow
803773340896923648,3220,11203,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,2,1,True,0.817066,miniature_pinscher
803692223237865472,8689,0,https://pbs.twimg.com/media/CZhn-QAWwAASQan.jpg,1,1,True,0.530104,Lakeland_terrier
803638050916102144,4828,12270,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,1,1,True,0.372776,Labrador_retriever
803276597545603072,2887,11207,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,1,1,True,0.457086,Pembroke
802952499103731712,2336,10085,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,1,1,True,0.944032,chow
802624713319034886,3403,0,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,1,1,True,0.253442,cocker_spaniel
802572683846291456,2926,9959,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,1,1,True,0.610171,golden_retriever
802265048156610565,1573,7039,https://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg,1,1,True,0.8971620000000001,Labrador_retriever
802247111496568832,5247,0,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,1,1,True,0.721188,Chihuahua
802239329049477120,3040,10132,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,2,1,True,0.482498,Eskimo_dog
801958328846974976,1992,8608,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,1,1,True,0.327887,Staffordshire_bullterrier
801538201127157760,2391,9141,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,1,1,True,0.550506,Pembroke
801167903437357056,6961,27386,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1,1,True,0.74022,cocker_spaniel
801115127852503040,2429,8992,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1,1,True,0.823356,dalmatian
800751577355128832,3214,11701,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2,1,True,0.771984,cocker_spaniel
800513324630806528,3495,14685,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,1,1,True,0.8289040000000001,Pembroke
800388270626521089,3265,12456,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2,1,True,0.35986,golden_retriever
800141422401830912,2980,17092,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3,1,True,0.938048,golden_retriever
799774291445383169,5488,0,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,1,1,True,0.316565,chow
799757965289017345,2506,9390,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,1,1,True,0.442534,Border_collie
799422933579902976,2213,8965,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,1,1,True,0.58363,miniature_pinscher
799297110730567681,3227,11065,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,1,1,True,0.985028,malamute
799063482566066176,2863,9058,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,2,1,True,0.334436,Norfolk_terrier
798933969379225600,5203,14712,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1,1,True,0.703224,Siberian_husky
798925684722855936,1663,8246,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,1,1,True,0.539463,West_Highland_white_terrier
798697898615730177,7602,0,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,1,1,True,0.8686709999999999,Labrador_retriever
798694562394996736,5812,0,https://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg,1,1,True,0.615163,Chihuahua
798665375516884993,4519,0,https://pbs.twimg.com/media/CVMOlMiWwAA4Yxl.jpg,1,1,True,0.243529,chow
798644042770751489,2153,0,https://pbs.twimg.com/media/CU3mITUWIAAfyQS.jpg,1,1,True,0.403698,English_springer
798628517273620480,2272,0,https://pbs.twimg.com/media/CUN4Or5UAAAa5K4.jpg,1,1,True,0.636169,beagle
798340744599797760,3924,0,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,1,1,True,0.53318,papillon
798209839306514432,2954,11548,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,1,1,True,0.524583,Pekinese
797971864723324932,3652,13018,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,1,1,True,0.489845,American_Staffordshire_terrier
797545162159308800,5656,16198,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,1,1,True,0.954089,Pembroke
797236660651966464,7726,22328,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2,1,True,0.767005,collie
796865951799083009,2198,8564,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,1,1,True,0.8391290000000001,Cardigan
796759840936919040,3562,13256,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,1,1,True,0.463996,American_Staffordshire_terrier
796484825502875648,2042,8472,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,1,1,True,0.116924,cocker_spaniel
796387464403357696,4861,12334,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,1,1,True,0.461164,Pekinese
796177847564038144,16628,0,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,1,1,True,0.600276,golden_retriever
796149749086875649,16628,36177,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,1,1,True,0.600276,golden_retriever
796116448414461957,2813,10139,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,1,1,True,0.700182,Cardigan
796080075804475393,2703,9469,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,1,1,True,0.973846,chow
796031486298386433,4284,12071,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,1,1,True,0.893775,golden_retriever
795464331001561088,27728,55683,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,1,1,True,0.193082,golden_retriever
795400264262053889,3323,11270,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,2,1,True,0.925494,golden_retriever
794983741416415232,3942,0,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,3,1,True,0.363272,schipperke
794355576146903043,12014,0,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,1,1,True,0.500509,cocker_spaniel
794332329137291264,3088,10686,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1,1,True,0.988307,Samoyed
793962221541933056,5711,18910,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1,1,True,0.8616510000000001,Labrador_retriever
793845145112371200,2187,10295,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1,1,True,0.7652770000000001,Old_English_sheepdog
793614319594401792,3661,0,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,1,1,True,0.705092,golden_retriever
793601777308463104,1908,8926,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,1,1,True,0.538981,miniature_pinscher
793500921481273345,2786,11953,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,2,1,True,0.326122,golden_retriever
793286476301799424,10723,27597,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,1,1,True,0.274637,Afghan_hound
793271401113350145,2763,9677,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,1,1,True,0.231695,Siberian_husky
793256262322548741,9714,22350,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,1,1,True,0.207622,basset
793241302385262592,3812,11780,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,1,1,True,0.559308,golden_retriever
793226087023144960,3338,11001,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,1,1,True,0.456047,wire-haired_fox_terrier
793195938047070209,6547,17063,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,2,1,True,0.654762,Labrador_retriever
793180763617361921,2310,7740,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,1,1,True,0.266824,Lakeland_terrier
